hashtag;timestamp;cnt;followers_count;log_followers_count
microsoft;2018-06-07 03:00:00;165;924434;807.138222309067
microsoft;2018-06-07 04:00:00;184;619249;844.157397021032
microsoft;2018-06-07 05:00:00;266;1361331;1392.9038585713852
microsoft;2018-06-07 06:00:00;208;777589;1084.4599485872052
microsoft;2018-06-07 07:00:00;332;3271309;2032.6428321580333
microsoft;2018-06-07 08:00:00;336;1289440;1907.7269997338542
microsoft;2018-06-07 09:00:00;292;265650;1416.1820279470592
microsoft;2018-06-07 10:00:00;280;1165831;1497.7050079498567
microsoft;2018-06-07 11:00:00;328;1096667;1897.6311614266972
microsoft;2018-06-07 12:00:00;323;2036876;1743.1176778413715
microsoft;2018-06-07 13:00:00;293;1376892;1680.7106979578004
microsoft;2018-06-07 14:00:00;351;1521454;2025.4559564338097
microsoft;2018-06-07 15:00:00;340;1902013;1871.5977124324831
microsoft;2018-06-07 16:00:00;296;1024466;1631.1569783020104
microsoft;2018-06-07 17:00:00;353;2059758;2097.1276795908257
microsoft;2018-06-07 18:00:00;316;2158460;1759.9927970945016
microsoft;2018-06-07 19:00:00;288;694315;1590.1408855193056
microsoft;2018-06-07 20:00:00;238;3125074;1265.8085592038285
microsoft;2018-06-07 21:00:00;292;1531724;1681.8686175101507
microsoft;2018-06-07 22:00:00;187;1172442;994.2203139651529
microsoft;2018-06-07 23:00:00;166;730357;896.9148391259696
microsoft;2018-06-08 00:00:00;174;822391;887.8872327819345
microsoft;2018-06-08 01:00:00;171;716865;901.8555026551888
microsoft;2018-06-08 02:00:00;156;295606;730.1037245344863
microsoft;2018-06-08 03:00:00;157;636470;750.9199901959362
microsoft;2018-06-08 04:00:00;187;399922;974.2665998259389
microsoft;2018-06-08 05:00:00;243;336331;1267.2881755799474
microsoft;2018-06-08 06:00:00;190;832989;1076.354532486625
microsoft;2018-06-08 07:00:00;346;2369271;2105.5392873119044
microsoft;2018-06-08 08:00:00;268;1002425;1552.1629625786486
microsoft;2018-06-08 09:00:00;224;555238;1179.0600403126757
microsoft;2018-06-08 10:00:00;264;1159622;1418.3429145696778
microsoft;2018-06-08 11:00:00;283;940953;1562.927124760981
microsoft;2018-06-08 12:00:00;319;2824620;1802.9059437065034
microsoft;2018-06-08 13:00:00;326;1612728;1831.8275431939562
microsoft;2018-06-08 14:00:00;295;1205973;1697.6435316088948
microsoft;2018-06-08 15:00:00;335;856010;1900.549988323412
microsoft;2018-06-08 16:00:00;259;837210;1469.8848104067663
microsoft;2018-06-08 17:00:00;259;938452;1397.8018338775812
microsoft;2018-06-08 18:00:00;287;1177357;1668.6687059977655
microsoft;2018-06-08 19:00:00;253;2050320;1469.0052140578441
microsoft;2018-06-08 20:00:00;200;2018153;1214.8540624123832
microsoft;2018-06-08 21:00:00;161;591253;944.9348856856519
microsoft;2018-06-08 22:00:00;193;1192954;1267.7021043606753
microsoft;2018-06-08 23:00:00;111;597566;687.1229049759338
microsoft;2018-06-09 00:00:00;124;740275;744.2341986204748
microsoft;2018-06-09 01:00:00;84;494811;487.12841769900524
microsoft;2018-06-09 02:00:00;92;349722;591.8136373068719
microsoft;2018-06-09 03:00:00;92;376760;542.1245074160807
microsoft;2018-06-09 04:00:00;83;199510;455.77592984112937
microsoft;2018-06-09 05:00:00;79;263196;491.38514488008354
nike;2018-06-05 20:00:00;46;82028;227.21894223027465
nike;2018-06-05 21:00:00;221;1028076;1206.4304036530189
nike;2018-06-05 22:00:00;10;29693;52.28119679343664
nike;2018-06-05 23:00:00;0;0;0.0
nike;2018-06-06 00:00:00;0;0;0.0
nike;2018-06-06 01:00:00;0;0;0.0
nike;2018-06-06 02:00:00;0;0;0.0
nike;2018-06-06 03:00:00;0;0;0.0
nike;2018-06-06 04:00:00;165;1012548;897.5650922125151
nike;2018-06-06 05:00:00;172;711024;877.6488434893927
nike;2018-06-06 06:00:00;141;728002;767.9088754718517
nike;2018-06-06 07:00:00;171;1103779;989.9450334737772
nike;2018-06-06 08:00:00;221;4016589;1158.4054557957904
nike;2018-06-06 09:00:00;228;1549203;1277.3053110704923
nike;2018-06-06 10:00:00;292;2988626;1625.6614828965676
nike;2018-06-06 11:00:00;251;3226383;1450.063551102626
nike;2018-06-06 12:00:00;249;860890;1274.5797979245556
nike;2018-06-06 13:00:00;281;1694010;1602.2411742643117
nike;2018-06-06 14:00:00;334;3438709;1688.4467527666427
nike;2018-06-06 15:00:00;218;700779;1188.9968285240648
nike;2018-06-06 16:00:00;230;1100088;1356.113413649132
nike;2018-06-06 17:00:00;224;1662876;1302.2179268004784
nike;2018-06-06 18:00:00;168;2106636;859.6829601145636
nike;2018-06-06 19:00:00;207;2062281;1097.509320404454
nike;2018-06-06 20:00:00;256;2022368;1241.4535326820996
nike;2018-06-06 21:00:00;187;846874;987.5515968463721
nike;2018-06-06 22:00:00;230;1800702;1368.0285586536322
nike;2018-06-06 23:00:00;193;742107;1062.3129450948977
nike;2018-06-07 00:00:00;196;3412946;1142.6017860700886
nike;2018-06-07 01:00:00;203;519027;1068.1702976205618
nike;2018-06-07 02:00:00;287;3955450;1406.0520968220803
nike;2018-06-07 03:00:00;199;2015094;1134.8115452432608
nike;2018-06-07 04:00:00;198;572070;1132.1033296866901
nike;2018-06-07 05:00:00;180;291260;904.1513582942409
nike;2018-06-07 06:00:00;154;436242;835.5383913015959
nike;2018-06-07 07:00:00;163;586135;945.8100940454015
nike;2018-06-07 08:00:00;243;594712;1288.6869671460643
nike;2018-06-07 09:00:00;178;709977;938.2811622479489
nike;2018-06-07 10:00:00;259;1552971;1529.696606382845
nike;2018-06-07 11:00:00;300;1054362;1635.622212597658
nike;2018-06-07 12:00:00;305;3071484;1669.9117902383996
nike;2018-06-07 13:00:00;269;2355111;1549.226978437542
nike;2018-06-07 14:00:00;394;5318497;2158.066029078099
nike;2018-06-07 15:00:00;262;1135144;1373.3550609802064
nike;2018-06-07 16:00:00;262;1609397;1441.5787723011497
nike;2018-06-07 17:00:00;167;1148523;887.7295572792078
nike;2018-06-07 18:00:00;184;851333;1066.527474650312
nike;2018-06-07 19:00:00;219;322301;1167.2331091960066
nike;2018-06-07 20:00:00;241;374354;1151.420568007552
nike;2018-06-07 21:00:00;214;1299599;1233.1461694856418
nike;2018-06-07 22:00:00;196;859693;1142.3218832856571
nike;2018-06-07 23:00:00;205;655490;1132.4793700449884
nike;2018-06-08 00:00:00;221;1346875;1192.2802831788547
nike;2018-06-08 01:00:00;197;877882;1038.589209092554
nike;2018-06-08 02:00:00;299;548568;1392.569903458228
nike;2018-06-08 03:00:00;218;1064861;1178.0124174812313
nike;2018-06-08 04:00:00;230;1127646;1292.5513453751898
nike;2018-06-08 05:00:00;170;338527;898.9546711950209
nike;2018-06-08 06:00:00;178;1078225;978.0246453328542
nike;2018-06-08 07:00:00;171;1503030;905.6472452550025
nike;2018-06-08 08:00:00;193;228153;916.9971112892778
nike;2018-06-08 09:00:00;212;961902;1214.491489538233
nike;2018-06-08 10:00:00;234;2729045;1297.4693808872385
nike;2018-06-08 11:00:00;241;1639473;1359.3106574462981
nike;2018-06-08 12:00:00;244;1011158;1364.1464955503338
nike;2018-06-08 13:00:00;270;776739;1466.6906297386445
nike;2018-06-08 14:00:00;294;3206088;1533.1861835743275
nike;2018-06-08 15:00:00;219;782712;1179.611164763193
nike;2018-06-08 16:00:00;234;942642;1247.5917584711306
nike;2018-06-08 17:00:00;198;1199407;1117.1653252583312
nike;2018-06-08 18:00:00;241;3723791;1456.290049871844
nike;2018-06-08 19:00:00;204;601672;1192.768012283215
nike;2018-06-08 20:00:00;204;3317326;1192.3015466839863
nike;2018-06-08 21:00:00;253;1597270;1329.6848055097926
nike;2018-06-08 22:00:00;202;802888;1212.2461707917419
nike;2018-06-08 23:00:00;217;1308576;1260.7816814901937
nike;2018-06-09 00:00:00;233;3115160;1381.4504984466018
nike;2018-06-09 01:00:00;210;1085864;1157.7374893751107
nike;2018-06-09 02:00:00;232;696892;1151.6862283629807
nike;2018-06-09 03:00:00;222;1224814;1226.813593779679
nike;2018-06-09 04:00:00;217;864396;1213.7658741696157
nike;2018-06-09 05:00:00;54;1226205;320.4450130578946
pfizer;2018-06-06 06:00:00;2;67;6.60934924316738
pfizer;2018-06-06 07:00:00;0;0;0.0
pfizer;2018-06-06 08:00:00;0;0;0.0
pfizer;2018-06-06 09:00:00;2;314;8.34283980427146
pfizer;2018-06-06 10:00:00;0;0;0.0
pfizer;2018-06-06 11:00:00;0;0;0.0
pfizer;2018-06-06 12:00:00;11;19199;67.00576291114255
pfizer;2018-06-06 13:00:00;0;0;0.0
pfizer;2018-06-06 14:00:00;1;727;6.588926477533518
pfizer;2018-06-06 15:00:00;1;8604;9.05998249038762
pfizer;2018-06-06 16:00:00;0;0;0.0
pfizer;2018-06-06 17:00:00;3;29912;16.92127107635859
pfizer;2018-06-06 18:00:00;3;27561;23.717838304985925
pfizer;2018-06-06 19:00:00;2;62;6.8679744089702925
pfizer;2018-06-06 20:00:00;1;545;6.300785794663245
pfizer;2018-06-06 21:00:00;1;571;6.3473892096560105
pfizer;2018-06-06 22:00:00;4;12444;28.944466454709342
pfizer;2018-06-06 23:00:00;3;9211;20.338452495513522
pfizer;2018-06-07 00:00:00;3;96;10.39720770839918
pfizer;2018-06-07 01:00:00;1;8606;9.060214913398543
pfizer;2018-06-07 02:00:00;3;78;9.570529135214711
pfizer;2018-06-07 03:00:00;2;3869;13.877694434099855
pfizer;2018-06-07 04:00:00;4;4296;25.907464062819898
pfizer;2018-06-07 05:00:00;3;15520;19.081688904870983
pfizer;2018-06-07 06:00:00;0;0;0.0
pfizer;2018-06-07 07:00:00;2;17852;16.17329447383119
pfizer;2018-06-07 08:00:00;0;0;0.0
pfizer;2018-06-07 09:00:00;4;8378;27.532429203108183
pfizer;2018-06-07 10:00:00;2;480;10.027075926780746
pfizer;2018-06-07 11:00:00;4;3705;19.424131001841545
pfizer;2018-06-07 12:00:00;2;1017;12.409959980238689
pfizer;2018-06-07 13:00:00;6;4600;36.511540468127905
pfizer;2018-06-07 14:00:00;4;17946;31.10419502563946
pfizer;2018-06-07 15:00:00;5;9516;30.06790904809609
pfizer;2018-06-07 16:00:00;6;8788;36.80002624474352
pfizer;2018-06-07 17:00:00;3;8411;19.671806716157278
pfizer;2018-06-07 18:00:00;2;911;12.128813559983225
pfizer;2018-06-07 19:00:00;2;1408;12.638267314630237
pfizer;2018-06-07 20:00:00;3;1800;18.05593169195318
pfizer;2018-06-07 21:00:00;13;41263;86.12033440552234
pfizer;2018-06-07 22:00:00;5;59152;36.4633338920813
pfizer;2018-06-07 23:00:00;3;10232;23.72069602163313
pfizer;2018-06-08 00:00:00;1;90;4.499809670330264
pfizer;2018-06-08 01:00:00;1;8594;9.05881956433494
pfizer;2018-06-08 02:00:00;2;29;5.347107530717468
pfizer;2018-06-08 03:00:00;2;5397;15.689679470398037
pfizer;2018-06-08 04:00:00;2;1708;13.496003397183497
pfizer;2018-06-08 05:00:00;4;36587;26.73081999803734
pfizer;2018-06-08 06:00:00;2;102;7.116394144093466
pfizer;2018-06-08 07:00:00;9;55572;72.91762884589363
pfizer;2018-06-08 08:00:00;3;972;16.236707143349637
pfizer;2018-06-08 09:00:00;1;14;2.6390573296152584
pfizer;2018-06-08 10:00:00;0;0;0.0
pfizer;2018-06-08 11:00:00;3;2830;19.42898790992835
pfizer;2018-06-08 12:00:00;2;36;5.730099782973575
pfizer;2018-06-08 13:00:00;3;3798;20.92415764596116
pfizer;2018-06-08 14:00:00;4;25327;27.714591989583823
pfizer;2018-06-08 15:00:00;4;9424;25.785901210887523
pfizer;2018-06-08 16:00:00;2;3520;14.782916748414129
pfizer;2018-06-08 17:00:00;1;7847;8.967886572127473
pfizer;2018-06-08 18:00:00;3;489;12.6605945489252
pfizer;2018-06-08 19:00:00;1;80;4.382026634673881
pfizer;2018-06-08 20:00:00;2;1655;11.367367759560988
pfizer;2018-06-08 21:00:00;0;0;0.0
pfizer;2018-06-08 22:00:00;2;8652;13.048268943620501
pfizer;2018-06-08 23:00:00;1;5582;8.627302414096267
pfizer;2018-06-09 00:00:00;1;314;5.749392985908253
pfizer;2018-06-09 01:00:00;2;25747;18.808399255284293
pfizer;2018-06-09 02:00:00;0;0;0.0
pfizer;2018-06-09 03:00:00;2;5677;11.280766395729064
pfizer;2018-06-09 04:00:00;1;21;3.0445224377234235
pfizer;2018-06-09 05:00:00;1;321;5.771441123130017
tesla;2018-06-05 20:00:00;9;19629;49.48051668865414
tesla;2018-06-05 21:00:00;113;923074;696.5292957174127
tesla;2018-06-05 22:00:00;5;6092;32.06022676174215
tesla;2018-06-05 23:00:00;0;0;0.0
tesla;2018-06-06 00:00:00;0;0;0.0
tesla;2018-06-06 01:00:00;0;0;0.0
tesla;2018-06-06 02:00:00;0;0;0.0
tesla;2018-06-06 03:00:00;0;0;0.0
tesla;2018-06-06 04:00:00;61;293483;357.59274998102785
tesla;2018-06-06 05:00:00;65;137123;382.78382830262814
tesla;2018-06-06 06:00:00;113;1641494;698.9348327158921
tesla;2018-06-06 07:00:00;226;39375729;1517.4568668510071
tesla;2018-06-06 08:00:00;88;2162984;511.6915490590482
tesla;2018-06-06 09:00:00;126;617921;823.8956672972765
tesla;2018-06-06 10:00:00;192;1066215;1253.5784063285366
tesla;2018-06-06 11:00:00;127;979405;683.8898784258796
tesla;2018-06-06 12:00:00;226;3343675;1134.4888734726285
tesla;2018-06-06 13:00:00;142;1620515;916.6705689515687
tesla;2018-06-06 14:00:00;174;1254431;1153.9145692705983
tesla;2018-06-06 15:00:00;214;488030;1396.0531156452184
tesla;2018-06-06 16:00:00;150;673140;922.3716944446189
tesla;2018-06-06 17:00:00;136;821357;867.9068895410782
tesla;2018-06-06 18:00:00;93;1861534;583.5703741930299
tesla;2018-06-06 19:00:00;196;651393;1313.7831346019366
tesla;2018-06-06 20:00:00;111;288153;672.604028029463
tesla;2018-06-06 21:00:00;124;599312;698.807986403666
tesla;2018-06-06 22:00:00;266;4193867;1138.7975338891158
tesla;2018-06-06 23:00:00;207;1036542;911.6311050441007
tesla;2018-06-07 00:00:00;220;396502;847.8274896206877
tesla;2018-06-07 01:00:00;172;480106;643.226371040712
tesla;2018-06-07 02:00:00;175;190008;683.5057071969549
tesla;2018-06-07 03:00:00;148;3118718;644.9964496248866
tesla;2018-06-07 04:00:00;143;381830;673.0486209099618
tesla;2018-06-07 05:00:00;125;605778;637.4262452832976
tesla;2018-06-07 06:00:00;135;325518;858.0622481673175
tesla;2018-06-07 07:00:00;125;1665339;795.5831881606787
tesla;2018-06-07 08:00:00;136;1247268;877.5121920155452
tesla;2018-06-07 09:00:00;369;22472668;2147.196571182286
tesla;2018-06-07 10:00:00;252;792420;1459.4000288259476
tesla;2018-06-07 11:00:00;241;957181;1420.6115934382021
tesla;2018-06-07 12:00:00;229;1388472;1408.551731575885
tesla;2018-06-07 13:00:00;190;479494;1079.801954857942
tesla;2018-06-07 14:00:00;283;965862;1761.2167197584772
tesla;2018-06-07 15:00:00;222;713245;1361.920149840334
tesla;2018-06-07 16:00:00;165;1454404;1061.2157014588697
tesla;2018-06-07 17:00:00;179;821268;1107.7362514837419
tesla;2018-06-07 18:00:00;155;942872;986.3646924814364
tesla;2018-06-07 19:00:00;166;1975048;1016.1786585395135
tesla;2018-06-07 20:00:00;142;394954;854.8628492031135
tesla;2018-06-07 21:00:00;154;283582;889.2965069047103
tesla;2018-06-07 22:00:00;146;240563;845.708419178337
tesla;2018-06-07 23:00:00;122;4359218;743.3466016640481
tesla;2018-06-08 00:00:00;88;179569;492.98534829182165
tesla;2018-06-08 01:00:00;78;422077;460.53412250615213
tesla;2018-06-08 02:00:00;55;1730691;329.6798338251102
tesla;2018-06-08 03:00:00;60;327041;283.1530796985641
tesla;2018-06-08 04:00:00;73;138875;434.3091241893883
tesla;2018-06-08 05:00:00;77;270804;435.7172911357199
tesla;2018-06-08 06:00:00;127;501583;828.1054244553733
tesla;2018-06-08 07:00:00;107;325862;710.8680690951205
tesla;2018-06-08 08:00:00;103;572998;642.6162834321517
tesla;2018-06-08 09:00:00;147;4924606;982.7368485145686
tesla;2018-06-08 10:00:00;127;260520;766.3663737786403
tesla;2018-06-08 11:00:00;117;620007;764.1908376285833
tesla;2018-06-08 12:00:00;113;372360;693.4692154292114
tesla;2018-06-08 13:00:00;110;363704;713.9423814754002
tesla;2018-06-08 14:00:00;161;1637441;921.5142810302826
tesla;2018-06-08 15:00:00;155;3104828;937.6435738170463
tesla;2018-06-08 16:00:00;144;3328736;897.537916669464
tesla;2018-06-08 17:00:00;353;1293875;1922.4582876019178
tesla;2018-06-08 18:00:00;259;1048514;1511.624202529167
tesla;2018-06-08 19:00:00;228;1027470;1294.5152740713347
tesla;2018-06-08 20:00:00;181;430329;1045.0828486592288
tesla;2018-06-08 21:00:00;146;390012;803.0398440342925
tesla;2018-06-08 22:00:00;155;589274;946.6924904619535
tesla;2018-06-08 23:00:00;93;325015;510.5558997232273
tesla;2018-06-09 00:00:00;79;315097;428.87330766019136
tesla;2018-06-09 01:00:00;49;159741;307.21303267235385
tesla;2018-06-09 02:00:00;83;618442;467.8165440680673
tesla;2018-06-09 03:00:00;58;108828;323.8684150539682
tesla;2018-06-09 04:00:00;56;1187424;312.8536658813127
tesla;2018-06-09 05:00:00;13;9625;59.56521527261921
